trajectory_id,time_s,time_min,dataset_split,recipe_stage,product,batch_number,season,disturbance_type,source_row_index,window_start_time_min,window_end_time_min,future_time_min,T_K,dTdt_K_min,feed_rate_kg_s,viscosity_proxy,U_kW_m2_K,reaction_rate_kg_s,Q_feed_kW,Q_reaction_kW,Q_jacket_kW,Q_loss_kW,conversion_proxy,solids_fraction,valve_actual_pct
66,3180.0,53.0,train,feed,A,3,summer,none,119025,32.0,53.0,55.66666666666666,355.0440479489813,-0.1316121607164697,0.0028309764040192,1.9568244189616224,0.8499069225157186,0.0028020019127165,-0.2882853276925004,1.890062370203797,-1.734147306741642,-0.3449901974225947,0.9843199630897512,0.2212094222744774,50.17035061145684
66,3340.0,55.66666666666666,train,feed,A,3,summer,none,119033,34.666666666666664,55.66666666666666,58.333333333333336,355.1432929344619,0.4588858211105874,0.0028540869299232,2.172586684951664,0.8489675984278706,0.0028726368071181,-0.2911131798349413,1.9377084318734752,0.3742812388610435,-0.3455534792093374,0.9848797902452584,0.2275871974863122,50.27870066582525
66,3500.0,58.333333333333336,train,feed,A,3,summer,none,119041,37.333333333333336,58.333333333333336,61.0,355.270515275373,-0.2829285932425321,0.0028598138224879,2.411716024024672,0.8479277571517194,0.0028880253703311,-0.292306734428515,1.948088633303184,-2.349231741559413,-0.3462755512329762,0.9856807320547069,0.2339542742490595,49.45813983083399
66,3660.0,61.0,train,feed,A,3,summer,none,119049,40.0,61.0,63.66666666666666,355.0577102526287,-0.1298135676620491,0.002861232972298,2.67277882977356,0.8467939921539844,0.0028738639686932,-0.2914319063405234,1.9385362014423229,-1.7822050688928437,-0.345067740149537,0.986414279934958,0.2402213568178205,50.18187394894984
66,3820.0,63.66666666666666,train,feed,A,3,summer,none,119057,42.66666666666666,63.66666666666666,66.33333333333333,355.1712138056025,0.4391078587652922,0.0028615846440224,2.957055607573744,0.845561134079861,0.0028858396063879,-0.2920117660302043,1.946614248092953,0.3258852450346379,-0.3457119488600441,0.987081249491963,0.2463844882009903,50.28081294893009
66,3980.0,66.33333333333333,train,feed,A,3,summer,none,119065,45.333333333333336,66.33333333333333,69.0,355.2954016389854,-0.2721806537945827,0.002861671789862,3.266774537359174,0.8442199789812487,0.002886728837638,-0.29261592844141,1.947214070140384,-2.3280425684888826,-0.3464167980203404,0.9877397681105352,0.2524582121039321,49.45919803936067
66,4140.0,69.0,train,feed,A,3,summer,none,119073,48.0,69.0,71.66666666666667,355.0799925117698,-0.1277303539364714,0.0028616933849941,3.602365782452681,0.8427691895736054,0.00286984644441,-0.2915856082043901,1.9358262206123376,-1.7807218209216025,-0.3451942068992764,0.9883008044733708,0.2584208751109103,50.18286277743095
66,4300.0,71.66666666666667,train,feed,A,3,summer,none,119081,50.66666666666666,71.66666666666667,74.33333333333333,355.1923837371013,0.4242756150559141,0.0028616987363653,3.96597473948116,0.841200088553696,0.0028813498434523,-0.2921248834310176,1.943585723402352,0.3045216066908483,-0.345832102405154,0.9888078257986488,0.2642843427566791,50.2848732633212
66,4460.0,74.33333333333333,train,feed,A,3,summer,none,119089,53.333333333333336,74.33333333333333,77.0,355.31450194526417,-0.2633530791840202,0.0028617000624592,4.360342098950684,0.8395015534813756,0.0028823583909117,-0.2927103738205021,1.944266029005614,-2.3108004967687736,-0.3465252050556775,0.9893161762772972,0.2700647608381507,49.46015916560776
66,4620.0,77.0,train,feed,A,3,summer,none,119097,56.0,77.0,79.66666666666667,355.107536738194,-0.1289766594053252,0.0028617003910712,4.785877720737518,0.8376726202808312,0.0028665514270823,-0.2917183511392763,1.9336035996241328,-1.7922062848911504,-0.3453505388388654,0.9897492689275018,0.2757427439143395,50.17903461938323
66,4780.0,79.66666666666667,train,feed,A,3,summer,none,119105,58.66666666666666,79.66666666666667,82.33333333333333,355.2147335452456,0.4109443614648147,0.0028617004725028,5.245072409501975,0.8357034872269002,0.0028779091146906,-0.2922321910722409,1.941264814223416,0.2860980770893338,-0.3459589525407439,0.9901436689914124,0.2813293053407195,50.28487942412881
66,4940.0,82.33333333333333,train,feed,A,3,summer,none,119113,61.333333333333336,82.33333333333333,85.0,355.3337916219688,-0.2490637158915685,0.0028617004926819,5.741092008854165,0.8335816358857895,0.0028792000754649,-0.292802879965566,1.942135618904116,-2.271840910157951,-0.3466346868950595,0.9905457777926628,0.2868390852489507,49.4621045486502
66,5100.0,85.0,train,feed,A,3,summer,none,119121,64.0,85.0,87.66666666666667,355.1350274418209,-0.1268009566208139,0.0028617004976824,6.274292255824061,0.8313067371076507,0.0028641982645004,-0.2918501345255087,1.9320162973361423,-1.79110442666036,-0.3455065670007197,0.9908891682636424,0.2922544055573803,50.172188257342285
66,5260.0,87.66666666666667,train,feed,A,3,summer,none,119129,66.66666666666667,87.66666666666667,90.33333333333331,355.2344845177505,0.4034837633058947,0.0028617004989215,6.847453377710687,0.8288682621433398,0.002875429577543,-0.2923268670612622,1.9395922672359047,0.2881890922202307,-0.346071052542861,0.9912024424023196,0.2975846569435422,50.290430314461695
66,5420.0,90.33333333333331,train,feed,A,3,summer,none,119137,69.33333333333333,90.33333333333331,93.0,355.3517806263444,-0.2421258552015033,0.0028617004992286,7.464331306615836,0.8262517810278605,0.0028765609038794,-0.2928891081996015,1.9403553921028147,-2.2603140879110986,-0.3467367865475242,0.9915291074180458,0.3028443542826237,49.46313656206144
66,5580.0,93.0,train,feed,A,3,summer,none,119145,72.0,93.0,95.66666666666669,355.1570213742324,-0.124105276258887,0.0028617004993047,8.125000721216928,0.823458709477573,0.002862456438493,-0.2919555592702923,1.9308413660211,-1.788082235615546,-0.3456313973030895,0.991805847357168,0.3080156937427846,50.171329175808246
66,5740.0,95.66666666666669,train,feed,A,3,summer,none,119153,74.66666666666667,95.66666666666669,98.33333333333331,355.2494131448035,0.3895587197027989,0.0028617004993235,8.832729616976389,0.8204771515681324,0.0028732764393757,-0.2923984252119771,1.9381398894165376,0.2629946347615169,-0.3461557825035669,0.9920603900846652,0.3131082717769011,50.29397918951755
66,5900.0,98.33333333333331,train,feed,A,3,summer,none,119161,77.33333333333333,98.33333333333331,101.0,355.36747354971084,-0.2289047059832247,0.0028617004993282,9.59178072862601,0.8172913670020284,0.0028747983006987,-0.2929643298579088,1.939166445753328,-2.2230435456397943,-0.3468258544018873,0.9923299412144432,0.3181352511004062,49.46541203628404
66,6060.0,101.0,train,feed,A,3,summer,none,119169,80.0,101.0,103.66666666666669,355.17672117104274,-0.12502491815292,0.0028617004993293,10.402028334759512,0.8139043436001643,0.0028610689424266,-0.2920499872610788,1.929905444424492,-1.7996073848615584,-0.3457432068488522,0.992558109391262,0.3230800231536675,50.169471892514856
66,6220.0,103.66666666666669,train,feed,A,3,summer,none,119177,82.66666666666667,103.66666666666669,106.33333333333331,355.2653867082756,0.3757881550726295,0.0028617004993296,11.26712713217422,0.8103035081277997,0.0028716891615045,-0.292474992066497,1.9370692070012627,0.2360475111028897,-0.3462464431785584,0.992768538916678,0.3279512770186606,50.29864014068718
66,6380.0,106.33333333333331,train,feed,A,3,summer,none,119185,85.33333333333333,106.33333333333331,109.0,355.38076652623823,-0.2214267059082831,0.0028617004993297,12.191952705318638,0.8064716703497767,0.0028731964819637,-0.2930280477249871,1.938085954943829,-2.2075869041523144,-0.3469013009499745,0.9929947697823324,0.3327614439134476,49.46582052122914
66,6540.0,109.0,train,feed,A,3,summer,none,119193,88.0,109.0,111.66666666666669,355.19917084555203,-0.1240993234331742,0.0028617004993297,13.17608219648262,0.8024139989649977,0.0028602672123292,-0.2921575963710784,1.9293646454045896,-1.804006296452312,-0.3458706237929743,0.99318574266136,0.3374948043661769,50.16416603159799
66,6700.0,111.66666666666669,train,feed,A,3,summer,none,119201,90.66666666666669,111.66666666666669,114.33333333333331,355.28158309459707,0.3650269193192214,0.0028617004993297,14.2236019926567,0.7981173709055552,0.0028704530229978,-0.292552626987936,1.9362353821329552,0.2193819025197248,-0.3463383685225117,0.9933622805448532,0.342159405938239,50.30066653801785
66,6860.0,114.33333333333331,train,feed,A,3,summer,none,119209,93.33333333333331,114.33333333333331,117.0,355.3940948550884,-0.2112163045541047,0.0028617004993297,15.340051670889746,0.7935633143681357,0.0028719128433326,-0.29309193504791,1.9372200893416085,-2.179846012190502,-0.3469769481461795,0.9935547845389268,0.3467669954091629,49.467450080893066
66,7020.0,117.0,train,feed,A,3,summer,none,119217,96.0,117.0,119.66666666666669,355.2169293508115,-0.1211213408625079,0.0028617004993297,16.52458825867598,0.7887599104927818,0.0028595801781944,-0.2922427190727208,1.9289012133992736,-1.7997704513482635,-0.3459714152085202,0.993716335918648,0.351302501802459,50.16271664958165
66,7180.0,119.66666666666669,train,feed,A,3,summer,none,119225,98.66666666666669,119.66666666666669,122.33333333333331,355.29782787005985,0.3485296363057507,0.0028617004993297,17.78190616336845,0.7836931495007884,0.0028693799607967,-0.2926304938553754,1.935511558755845,0.1768069616398221,-0.3464305685072626,0.9938670184622214,0.3557739629895433,50.30317095067029
66,7340.0,122.33333333333331,train,feed,A,3,summer,none,119233,101.33333333333331,122.33333333333331,125.0,355.4720086334268,-0.2007550755209293,0.0028617004993297,19.11914598572516,0.7783399986022042,0.0028715397246555,-0.2934654029276893,1.9369684058691248,-2.1495061793908268,-0.3474191610404816,0.9940420554414666,0.3601952317687714,49.44736339409971
66,7500.0,125.0,train,feed,A,3,summer,none,119241,104.0,125.0,127.66666666666669,355.2900531073295,-0.1360789162381156,0.0028617004993297,20.53302855392767,0.7727197664980511,0.0028587807694206,-0.2925932267093762,1.9283619802050032,-1.871125312830063,-0.346386441519677,0.9941805787161568,0.3645455060371366,50.22820910021359
66,7660.0,127.66666666666669,train,feed,A,3,summer,none,119249,106.66666666666669,127.66666666666669,130.33333333333334,355.33942206295984,0.2868254900855694,0.0028617004993297,22.029605312106444,0.7668149906184334,0.002866488453535,-0.2928298693107155,1.9335611214475168,-0.0609968410309625,-0.3466666434200793,0.9943090348676814,0.3688352929955172,50.29904814456214
66,7820.0,130.33333333333334,train,feed,A,3,summer,none,119257,109.33333333333331,130.33333333333334,133.0,355.49027378585265,-0.1816395752367777,0.0028617004993297,23.616049478018777,0.7606048590967485,0.0028709949236218,-0.2935529541656834,1.9366009157799,-2.0807541883114213,-0.3475228280181504,0.9944537841355584,0.3730754941416089,49.4451292370202
66,7980.0,133.0,train,feed,A,3,summer,none,119265,112.0,133.0,135.66666666666666,355.3017084331006,-0.1343913440942433,0.0028617004993297,25.290137437610262,0.7541061303262527,0.002858123837072,-0.292649094745771,1.9279188530585607,-1.873013987449317,-0.3464525933024961,0.9945730807585922,0.3772515887519779,50.23052161270597
66,8140.0,135.66666666666666,train,feed,A,3,summer,none,119273,114.66666666666669,135.66666666666666,138.33333333333334,355.3520787724566,0.2698416490150166,0.0028617004993297,27.05781933814716,0.7473042843041467,0.0028657878452751,-0.2928905373281258,1.9330885331518888,-0.1139934552375738,-0.3467384787264687,0.9946847962614208,0.3813711947391883,50.297654192025554
66,8300.0,138.33333333333334,train,feed,A,3,summer,none,119281,117.33333333333331,138.33333333333334,141.0,355.4959440608939,-0.1681139835001812,0.0028617004993297,28.9268045765492,0.7401792934822629,0.0028702742771835,-0.2935801337691193,1.9361148109313733,-2.033830932486497,-0.3475550106280938,0.994811232977214,0.3854439158329605,49.44859880138427
66,8460.0,141.0,train,feed,A,3,summer,none,119289,120.0,141.0,143.66666666666666,355.31636957740034,-0.131155313886105,0.0028617004993297,30.89447718687596,0.7327514189615417,0.0028579733213837,-0.2927193707174095,1.9278173242062149,-1.8681265349383127,-0.3465358051193638,0.9949158328663186,0.3894566461288819,50.22822368392419
66,8620.0,143.66666666666666,train,feed,A,3,summer,none,119297,122.66666666666669,143.66666666666666,146.33333333333334,355.3630373895567,0.2540200731340189,0.0028617004993297,32.96722936433363,0.7250074124597593,0.0028651647826622,-0.2929430657971717,1.9326682524969865,-0.1643416115103496,-0.3468006762207855,0.9950139403400556,0.3934161938354359,50.30153891552781
66,8780.0,146.33333333333334,train,feed,A,3,summer,none,119305,125.33333333333331,146.33333333333334,149.0,355.5029506965595,-0.1555486566309461,0.0028617004993297,35.15350073687073,0.7169278872983446,0.0028696533094127,-0.2936137190145304,1.9356959433312493,-1.989303434902279,-0.3475947779799418,0.9951255642679976,0.3973314492633709,49.44886114074063
66,8940.0,149.0,train,feed,A,3,summer,none,119313,128.0,149.0,151.66666666666666,355.33358899626955,-0.1283568119873761,0.0028617004993297,37.45012845651922,0.7085374085904214,0.0028580240173324,-0.2928019093901997,1.9278515206514093,-1.86484661893801,-0.3466335368584572,0.9952180255930968,0.4011903475877241,50.220168313013644
66,9100.0,151.66666666666666,train,feed,A,3,summer,none,119321,130.66666666666666,151.66666666666666,154.33333333333334,355.37300118729905,0.2390373471631291,0.0028617004993297,39.86393035318535,0.6998245834138486,0.0028646314436694,-0.2929908257505039,1.9323084940127893,-0.2132509264694804,-0.3468572274487176,0.9953045820914136,0.4049989923333991,50.304574182091
66,9260.0,154.33333333333334,train,feed,A,3,summer,none,119329,133.33333333333334,154.33333333333334,157.0,355.50774370806056,-0.1417338266078699,0.0028617004993297,42.40421298586786,0.6907708107610586,0.0028690790621383,-0.2936366935882353,1.9353085905748253,-1.937350989737925,-0.3476219815315281,0.9954037079356972,0.4087658097912622,49.45304133181138
66,9420.0,157.0,train,feed,A,3,summer,none,119337,136.0,157.0,159.66666666666666,355.3485023271816,-0.1253045897445885,0.0028617004993297,45.06723710462453,0.6814052128068943,0.0028580518069006,-0.2928733941801169,1.9278702658267783,-1.8600145289913737,-0.3467181800033149,0.9954861457460058,0.4124797007870945,50.218565909743376
66,9580.0,159.66666666666666,train,feed,A,3,summer,none,119345,138.66666666666666,159.66666666666666,162.33333333333334,355.4433361511838,0.2292747810601344,0.0028617004993297,47.86223380448145,0.671711923411676,0.0028649938466264,-0.2933279657326301,1.9325529493034013,-0.2403441816413905,-0.3472564254931894,0.9955694428155184,0.4161486777754155,50.30454259505436
66,9740.0,162.33333333333334,train,feed,A,3,summer,none,119353,141.33333333333334,162.33333333333334,165.0,355.6014753711565,-0.2376078505958947,0.0028617004993297,50.79520624549501,0.6616882486340944,0.0028719739900313,-0.2940859820996021,1.9372613352357204,-2.390565096499613,-0.3481539715198117,0.9956574528418812,0.4197752161759942,49.54836288470926
66,9900.0,165.0,train,feed,A,3,summer,none,119361,144.0,165.0,167.66666666666666,355.4210788199259,-0.1476922385879431,0.0028617004993297,53.8646792093282,0.6513581024750544,0.0028579999544903,-0.2932212785908729,1.9278352893019253,-1.9719921745430689,-0.347130100225889,0.9957328879787763,0.423352836662957,50.17378482527299
66,10060.0,167.66666666666666,train,feed,A,3,summer,none,119369,146.66666666666666,167.66666666666666,170.33333333333334,355.44951480318963,0.2228011642018856,0.0028617004993297,57.0764757210084,0.6407214719263272,0.0028641988963801,-0.2933575821639432,1.9320167235642327,-0.2534125564644,-0.3472914934830193,0.9958007868250952,0.4268843663599846,50.31804369829287
66,10220.0,170.33333333333334,train,feed,A,3,summer,none,119377,149.33333333333334,170.33333333333334,173.0,355.6024664855,-0.2270474439441969,0.0028617004993297,60.442931400130725,0.6297589143531411,0.0028708651679874,-0.2940907328558916,1.936513390414238,-2.3574442948892,-0.3481595967577577,0.9958801767437152,0.4303787315624388,49.55501233917391
66,10380.0,173.0,train,feed,A,3,summer,none,119385,152.0,173.0,175.66666666666666,355.438815294069,-0.1398430994503503,0.0028617004993297,63.95924592908143,0.6185084431091832,0.0028584272832396,-0.2933062956896998,1.928123539636497,-1.9457733342374568,-0.3472307666000886,0.9959478062607118,0.4338266864981879,50.163168640408
66,10540.0,175.66666666666666,train,feed,A,3,summer,none,119393,154.66666666666666,175.66666666666666,178.33333333333334,355.4592634709365,0.2082301541998975,0.0028617004993297,67.63187167277256,0.6069722386980466,0.0028638964446879,-0.2934043109242695,1.93181270779982,-0.3060129927413595,-0.3473468237040901,0.9960089081027572,0.4372311528530348,50.31789756472202
66,10700.0,178.33333333333334,train,feed,A,3,summer,none,119401,157.33333333333334,178.33333333333334,181.0,355.60117421071993,-0.206677645864592,0.0028617004993297,71.47396872191653,0.5951337759252557,0.0028701044691356,-0.2940845385327246,1.936000268610728,-2.276423213205492,-0.3481522622325568,0.9960804469077148,0.4406002969506317,49.5653075461169
66,10860.0,181.0,train,feed,A,3,summer,none,119409,160.0,181.0,183.66666666666663,355.4546221166783,-0.1334859920576383,0.0028617004993297,75.48036738460597,0.5830347523025552,0.0028587179750404,-0.2933820632965575,1.928319622883773,-1.925482894218304,-0.3473204809089676,0.996142067539048,0.4439258626951121,50.15694564153995
66,11020.0,183.66666666666663,train,feed,A,3,summer,none,119417,162.66666666666666,183.66666666666663,186.3333333333333,355.4702915477746,0.1916597343287379,0.0028617004993297,79.65733606394538,0.5706822818440792,0.0028636226700348,-0.2934571723380348,1.931628035845324,-0.3703177902665971,-0.3474094154289578,0.9961974618186163,0.4472101034310192,50.32383964777655
66,11180.0,186.3333333333333,train,feed,A,3,summer,none,119425,165.33333333333334,186.3333333333333,189.0,355.6068970717582,-0.186913314263448,0.0028617004993297,84.01932615606147,0.5580617416420057,0.0028694801984851,-0.2941119701991618,1.935579173086156,-2.1954128515871125,-0.348184743303266,0.9962626452321224,0.4504608784187603,49.56981613578241
66,11340.0,189.0,train,feed,A,3,summer,none,119433,168.0,189.0,191.66666666666663,355.4705397159769,-0.1235310423882804,0.0028617004993297,88.56004396342477,0.5452203088376536,0.0028589977546915,-0.2934583618946745,1.928508345449627,-1.8868182080848217,-0.3474108239497785,0.9963185560670552,0.4536702649528214,50.15253130163296
66,11500.0,191.66666666666663,train,feed,A,3,summer,none,119441,170.66666666666666,191.66666666666663,194.3333333333333,355.4918912543733,-0.0741358050223363,0.0028617004993297,93.29225346961184,0.5321514842863164,0.0028575633399213,-0.2935607072557259,1.927540775310573,-1.6478160634577097,-0.3475320082357088,0.9963774237227536,0.4568444290618401,50.19438302478648
66,11660.0,194.3333333333333,train,feed,A,3,summer,none,119449,173.33333333333334,194.3333333333333,197.0,355.5118214347773,0.1276040795289747,0.0028617004993297,98.2128534757014,0.5188943008843953,0.0028617045735104,-0.2936562395528092,1.930334203015759,-0.6639805741026212,-0.3476451253627224,0.9964274324276828,0.4599785767065204,50.3170963499644
66,11820.0,197.0,train,feed,A,3,summer,none,119457,176.0,197.0,199.66666666666663,355.5394632664312,0.1992454125321866,0.0028617004993297,103.33413608865244,0.505446866199838,0.0028641514545946,-0.2937887364805819,1.9319847221823003,-0.3096401669405033,-0.3478020112773856,0.996478834979039,0.4630780084013097,50.28857581110146
66,11980.0,199.66666666666663,train,feed,A,3,summer,none,119465,178.66666666666666,199.66666666666663,202.3333333333333,355.67393813934365,0.1191340154710043,0.0028617004993297,108.66320194484544,0.4918234971654047,0.0028713394835863,-0.2944333213889413,1.9368333352583265,-0.7045605867360203,-0.3485652462793286,0.9965334518079498,0.4661441932102356,49.05162959632226
66,12140.0,202.3333333333333,train,feed,A,3,summer,none,119473,181.3333333333333,202.3333333333333,205.0,355.67449154964925,-0.1406480412536823,0.0028617004993297,114.20014397404016,0.4780573214763544,0.002869268573598,-0.294435974077309,1.9354364236348431,-1.9914928015309856,-0.3485683872535978,0.9965846773708976,0.4691746413622082,49.52814298063948
66,12300.0,205.0,train,feed,A,3,summer,none,119481,184.0,205.0,207.66666666666663,355.6241861427617,-0.1603233130969776,0.0028617004993297,119.9525852489784,0.4641631066312339,0.0028623876498646,-0.2941948427388937,1.9307949653396816,-2.089012854240219,-0.3482828703648882,0.9966353104556144,0.4721712257424356,49.69743105672196
66,12460.0,207.66666666666663,train,feed,A,3,summer,none,119489,186.66666666666663,207.66666666666663,210.3333333333333,355.564895201517,-0.1234220826724912,0.0028617004993297,125.9195225332152,0.4501771261217268,0.0028597553838719,-0.2939106406043162,1.9290193966369529,-1.9065217233889311,-0.347946354548394,0.996678784087378,0.4751313751973279,50.093038555690605
66,12620.0,210.3333333333333,train,feed,A,3,summer,none,119497,189.3333333333333,210.3333333333333,213.0,355.5380850580083,-0.0658866405671973,0.0028617004993297,132.1134500821809,0.4361044854557785,0.0028581747603734,-0.2937821302475307,1.9279532028622792,-1.6185897471283743,-0.3477941890211858,0.996722864016128,0.4780593039130189,50.18585243058546
66,12780.0,213.0,train,feed,A,3,summer,none,119505,192.0,213.0,215.66666666666663,355.55942025787454,0.0911481409258929,0.0028617004993297,138.53656391089294,0.4219753660922836,0.0028617089713172,-0.2938843972923159,1.9303371695123488,-0.8267669502624031,-0.3479152805750108,0.9967643535680824,0.4809540152770142,50.30841491837053
66,12940.0,215.66666666666663,train,feed,A,3,summer,none,119513,194.66666666666663,215.66666666666663,218.3333333333333,355.058002742607,0.0009517503171768,0.0028617004993297,145.16658183193513,0.4078708461018516,0.0028456687775862,-0.2914809284796779,1.91951741723304,-1.2781225890485275,-0.3450694002261324,0.9967794872038696,0.4838044807091214,50.82919954481004
66,13100.0,218.3333333333333,train,feed,A,3,summer,none,119521,197.3333333333333,218.3333333333333,221.0,355.22036006967863,-0.1913419995077594,0.0028617004993297,152.07757043332467,0.3936699744498403,0.0028521550002183,-0.2922591637032953,1.9238926338472624,-2.2641789008374453,-0.3459908868366729,0.9968284643671655,0.4866403831018408,50.36410034810768
66,13260.0,221.0,train,feed,A,3,summer,none,119529,200.0,221.0,223.66666666666663,355.5399689402231,0.0650680082062122,0.0028617004993297,159.2425747834235,0.3794687274169451,0.0028670107976609,-0.293791160351211,1.933913463454212,-0.9579948110651484,-0.3478048813149561,0.9968808574493492,0.4894475748537929,50.19083096828486
66,13420.0,223.66666666666663,train,feed,A,3,summer,none,119537,202.66666666666663,223.66666666666663,226.3333333333333,355.56096789838585,0.0275426568072132,0.0028617004993297,166.6586073634425,0.3653090203218967,0.0028598932549335,-0.2938918156723861,1.929112396182865,-1.145120613588177,-0.3479240644718316,0.9969296424887218,0.4922231105589187,50.311499123902365
66,13580.0,226.3333333333333,train,feed,A,3,summer,none,119545,205.3333333333333,226.3333333333333,229.0,355.60293682626644,0.0729172615490053,0.0028617004993297,174.32447573163162,0.3512272043742651,0.0028608871960495,-0.2940929873630221,1.9297828492232525,-0.9093790215726332,-0.3481622662567357,0.9969703789006122,0.4949652393953639,50.37552062148968
66,13740.0,229.0,train,feed,A,3,summer,none,119553,208.0,229.0,231.66666666666663,355.2200661209416,-0.0628421027108752,0.0028617004993297,182.2233383861572,0.3372847733142539,0.0028477924372714,-0.2922577547046057,1.920949910637113,-1.6101066959824966,-0.3459892184806448,0.9969890153687044,0.4976673554362111,50.74504349202717
66,13900.0,231.66666666666663,train,feed,A,3,summer,none,119561,210.66666666666663,231.66666666666663,234.3333333333333,355.3449247749897,-0.145748997369212,0.0028617004993297,190.42414010753384,0.3233944776291067,0.002854517084379,-0.2928562457262694,1.9254859540970672,-2.0487694243134325,-0.3466978749976658,0.9970290059562824,0.5003515525000206,50.42749964214347
66,14060.0,234.3333333333333,train,feed,A,3,summer,none,119569,213.3333333333333,234.3333333333333,237.0,355.63012735730524,0.0506414116900322,0.0028617004993297,198.9137915542115,0.3096170525526185,0.0028664738680984,-0.2942233210497421,1.9335512829871355,-1.024744312121901,-0.3483165907380366,0.99707589580672,0.50301116359714,50.16197354809334
66,14220.0,237.0,train,feed,A,3,summer,none,119577,216.0,237.0,239.66666666666663,355.68425016985555,0.0327983099918564,0.0028617004993297,207.683531892537,0.2960009113186747,0.0028612106679421,-0.2944827505432402,1.930001043953668,-1.1136581556474745,-0.3486237739615441,0.9971202250543704,0.5056418902553736,50.31180462676035
66,14380.0,239.66666666666663,train,feed,A,3,summer,none,119585,218.66666666666663,239.66666666666663,242.3333333333333,355.30628055744296,-0.0778243493924567,0.0028617004993297,216.6911441018162,0.2826383832520299,0.0028490144235726,-0.2926710105303811,1.9217741892766729,-1.695546253137085,-0.3464785431714623,0.9971357447700118,0.5082307683548142,50.74877424701873
66,14540.0,242.3333333333333,train,feed,A,3,summer,none,119593,221.3333333333333,242.3333333333333,245.0,355.48294409535924,-0.1339807200620923,0.0028617004993297,226.03253103628603,0.2694173357473095,0.0028582446334968,-0.2935178204059507,1.9280003350789463,-2.001089971222448,-0.3474812271137076,0.9971737891504434,0.5108042982897977,50.14630603449567
66,14700.0,245.0,train,feed,A,3,summer,none,119601,224.0,245.0,247.66666666666663,355.59753155641624,-0.2728788379632417,0.0028617004993297,235.67938331715624,0.2564125479782634,0.0028591886030628,-0.294067078021778,1.928637080310032,-2.747366759677236,-0.348131587728805,0.9972141675000404,0.5133526766159002,49.35252470163949
66,14860.0,247.66666666666663,train,feed,A,3,summer,none,119609,226.66666666666663,247.66666666666663,250.3333333333333,355.62207762099035,-0.0177934304229905,0.0028617004993297,245.598246303018,0.2436951310286357,0.0028694630388825,-0.2941847358595689,1.9355675982478504,-1.3888000291995055,-0.3482709030911263,0.9972376440032916,0.5158663790358646,48.78607217829653
66,15020.0,250.3333333333333,train,feed,A,3,summer,none,119617,229.3333333333333,250.3333333333333,253.0,355.67691599656973,0.2186224158753954,0.0028617004993297,255.8464227690356,0.2312174605441902,0.0028723095943244,-0.2944475952959219,1.9374877137556168,-0.1135281739625432,-0.348582147614251,0.997269999476646,0.5183590801099499,49.204013861713136
66,15180.0,253.0,train,feed,A,3,summer,none,119625,232.0,253.0,255.66666666666663,355.48343866157785,0.1823140101781821,0.0028617004993297,266.3950954277538,0.2190406766506077,0.0028623131123044,-0.2935201910341118,1.930744686773872,-0.300569086427697,-0.3474840341083576,0.9972948615634082,0.5208226883134749,50.68975297230661
66,15340.0,255.66666666666663,train,feed,A,3,summer,none,119633,234.66666666666663,255.66666666666663,258.3333333333333,355.54198649229465,-0.0618657380912887,0.0028617004993297,277.2995484414826,0.2071267244949957,0.0028568764879035,-0.2938008311810768,1.9270774661504315,-1.622605265084045,-0.347816332274722,0.9973338856190148,0.5232688954030236,50.507127235931385
66,15500.0,258.3333333333333,train,feed,A,3,summer,none,119641,237.3333333333333,258.3333333333333,261.0,355.654460899358,-0.1827536470085596,0.0028617004993297,288.5268808674414,0.2,0.0028583258355451,-0.2943399601930589,1.9280551091086324,-2.2855802661480435,-0.3484546998926593,0.9973696779354791,0.5256890132068436,49.8568425426278
66,15660.0,261.0,train,feed,A,3,summer,none,119649,240.0,261.0,263.6666666666667,355.78166352511914,-0.0773428789255959,0.0028617004993297,300.0735918782221,0.2,0.0028672270854196,-0.2949496866876339,1.9340593581989929,-1.715130438780286,-0.349176660019613,0.9973989861500342,0.5280816653192068,47.3303399947267
66,15820.0,263.6666666666667,train,feed,A,3,summer,none,119657,242.66666666666663,263.6666666666667,266.3333333333333,355.43389592154153,0.324638699390481,0.0028617004993297,311.88794972838286,0.2,0.0028669677873885,-0.2932827154235792,1.9338844513050744,0.4990936120363228,-0.3472028458650157,0.9974014020571677,0.5304363139158321,50.75318046879436
66,15980.0,266.3333333333333,train,feed,A,3,summer,none,119665,245.3333333333333,266.3333333333333,269.0,355.59928436812424,0.0673184155680427,0.0028617004993297,324.15929803084026,0.2,0.002862070351325,-0.2940754798588625,1.9305809347827887,-0.9150506731097584,-0.3481415361096318,0.9974448882161996,0.5327894278022309,50.54065402509243
66,16140.0,269.0,train,feed,A,3,summer,none,119673,248.0,269.0,271.6666666666667,355.551403287563,-0.0602814769499655,0.0028617004993297,336.7410380270349,0.2,0.0028563917690117,-0.2938459691610103,1.9267505038691952,-1.6207695495436378,-0.3478697788971228,0.997472936826396,0.5351113269635841,50.5355668424449
66,16300.0,271.6666666666667,train,feed,A,3,summer,none,119681,250.66666666666663,271.6666666666667,274.3333333333333,355.6626642713429,-0.1797866727818847,0.0028617004993297,349.69333393549897,0.2,0.0028583201474074,-0.2943792818125155,1.9280512722322176,-2.290793957848128,-0.3485012595249329,0.997504937643059,0.5374126915884585,49.84303763991538
