trajectory_id,dataset_split,product,batch_number,season,disturbance_type,impurity,fouling_resistance,n_points,final_monomer_added_kg,final_monomer_mass_kg,final_polymer_mass_kg,final_conversion_proxy,T_min_K,T_max_K,T_final_K,controlled_mean_abs_error_K,controlled_95_abs_error_K,controlled_within_0p5K_pct,controlled_within_1p0K_pct,max_reaction_heat_kW,min_jacket_heat_kW,max_jacket_heat_kW,max_reaction_rate_kg_s,min_U_kW_m2_K,max_U_kW_m2_K,max_viscosity_proxy,energy_residual_median_abs_kW,energy_residual_max_abs_kW,monomer_residual_median_abs,polymer_residual_median_abs,max_valve_step_pct,max_feed_step_kg_s,stage_sequence
77,train,A,1,summer,none,0.9396903542646144,0.0,1801,45.00370256119994,8.566479846961651e-13,56.23070256119976,0.9999999999822008,294.26,355.82347891451275,355.5676627419183,0.19930961975299083,0.521214152159257,94.20203227734608,100.0,2.1109223115472764,-6.20056154030168,10.740079333433604,0.0031294249585603,0.2,0.9109222033503358,578.4138263212942,1.1324274851176597e-14,3.5416114485542494e-14,0.0,0.0,1.9949251073418424,0.000452066636458,heatup->feed->hold
78,train,A,5,summer,feed_temp,0.9999344524347832,0.0018269456785599,1801,44.99999999999997,8.681090393939568e-13,56.22700000000064,0.9999999999821996,294.26,355.77050129249227,355.71843658651227,0.3806280429775054,1.200336449030851,72.72178636089318,91.43029571514786,1.856883322636668,-7.57482799419801,10.65484725235015,0.0027528142476897,0.2,0.907508745087013,578.2605840699185,1.4654943925052066e-14,3.547162563677375e-14,9.146589140605736e-09,9.473633926288167e-09,1.9895466183150035,0.0004647788280798,heatup->feed->hold
79,train,A,1,summer,pulse_feed,1.078950917612412,0.0,1801,45.000004762163066,1.0147242300421408e-12,56.227004762161975,0.9999999999821968,294.26,355.81617637887456,355.60826029203787,0.2109902571515229,0.5112066060713799,94.45114595898673,100.0,1.8191695817540867,-5.413598387635163,10.734930564955716,0.0026969039371335,0.2,0.909593743383698,578.2607811483474,1.2434497875801753e-14,3.5541014575812824e-14,2.7931870871797616e-09,3.5362284011054303e-09,1.7007727081409953,0.0004692126112687,heatup->feed->hold
80,train,A,1,winter,none,0.8070420211807438,0.0,1801,45.00000546410481,1.0791963449006904e-12,56.22700546410428,0.9999999999821958,277.26,355.81493429491763,355.56455927496893,0.21973224375241626,0.5716403491242573,92.13075060532687,99.93946731234867,1.724129117324312,-5.728872421772804,10.85014426692768,0.0025560072305931,0.2,0.9347958495824844,578.2608101976997,1.0658141036401503e-14,3.533284775869561e-14,2.4943884625525273e-08,2.4737418099997268e-08,1.52567034403868,0.0003947055233611,heatup->feed->hold
81,train,A,3,winter,cooling_water,0.8749705070909167,0.0009661154113016,1801,45.00106874181336,9.322081787225697e-13,56.228068741812514,0.9999999999821988,277.26,355.83501198422715,355.5196078721415,0.18667799115848044,0.5526855166922527,93.83770591824283,100.0,1.988232316578196,-5.76920325892996,10.22974331586148,0.0029475380504909,0.2,0.839175875144098,578.3048143515629,3.1086244689504383e-15,3.472222509515177e-14,0.0,0.0,1.3820637884860858,0.0003995149150445,heatup->feed->hold
82,train,A,3,winter,none,0.8667483717333568,0.0011518424215975,1801,45.00068264033888,8.828357517050684e-13,56.22768264033797,0.9999999999821996,277.26,355.8127646497179,355.6224687093673,0.19960247607047296,0.561625768853844,93.05301645338209,100.0,1.7495733645650242,-6.220622859216265,10.866956883898414,0.0025937281177765,0.2,0.8984214396194183,578.2888351167803,1.4210854715202004e-14,3.545080895506203e-14,4.111882199996379e-08,3.758010050022853e-08,1.7410616519344444,0.0003407437541899,heatup->feed->hold
83,train,A,5,winter,cooling_water,1.1356446676346443,0.0016349236429879,1801,45.00032226077504,9.742450927354234e-13,56.227322260773455,0.9999999999821978,277.26,355.7025126075496,355.424870134523,0.29256611505096647,0.9303933200478695,77.30838865419433,96.86179843089921,1.7791095293498191,-6.976838120979833,11.028557573440176,0.0026375152390515,0.2002564456937027,0.9735181457251828,578.27392069747,1.4654943925052066e-14,3.574918139293004e-14,3.370783353289397e-08,3.3643148100292314e-08,1.8042377458973036,0.000384968265395,heatup->feed->hold
84,train,B,2,winter,none,0.8061879020142542,0.0004310283170514,1801,44.999999999999964,8.848525160242047e-13,56.22699999999915,0.9999999999821992,277.26,355.8031857859269,355.50464872931326,0.16043080134298934,0.5062327465363694,94.73046638400969,100.0,1.6982233350819949,-5.282755136452595,11.616339763029902,0.0025176021215672,0.2168343165981211,1.0531752055444976,2319.682614595238,4.0245584642661925e-15,3.486794186713382e-14,1.3092436138267133e-08,1.413099919977262e-08,1.1652939126931656,0.0004767706832768,heatup->feed->hold
85,train,A,4,summer,none,0.9825996245480992,0.0017544231232919,1801,45.00212399155551,1.129109286426e-12,56.22912399155482,0.9999999999821956,294.26,355.7912010355712,355.18405501915174,0.294446550505112,0.8623576857471278,83.27402135231317,96.55990510083036,2.119106945546445,-7.4163158853439395,11.633404318286528,0.0031415586111223,0.2185989286541628,1.0624580715077163,578.3484886408946,1.5210055437364645e-14,3.5638159090467525e-14,2.1554911369757543e-14,2.1554859887961136e-14,1.700013425094454,0.0003979060856179,heatup->feed->hold
86,train,A,1,winter,none,0.8333360344179153,0.0,1801,45.001326896341865,9.035384987754335e-13,56.22832689634053,0.9999999999821994,277.26,355.8146956961183,355.5847785462805,0.2703272199391555,0.870026921207295,83.92749244712991,96.79758308157099,2.3846070142721065,-9.003839360269067,11.060671149791268,0.0035351602785188,0.2,0.9596466270652322,578.3154985378014,1.176836406102666e-14,3.5388358909926865e-14,0.0,0.0,1.9779700767957564,0.0005003235367949,heatup->feed->hold
87,train,A,1,winter,none,1.124728025374616,0.0,1801,45.00166091237679,9.54457584225885e-13,56.22866091237526,0.9999999999821986,277.26,355.7290434497462,355.40758901454467,0.29763286364080366,1.1599354982486716,78.49331713244229,91.06925880923451,2.4322114959233474,-6.011532532671277,10.570685687816749,0.0036057335308852,0.2,0.8803004508895024,578.3293225982032,1.4876988529977098e-14,3.530509218307998e-14,0.0,0.0,1.8059465391790752,0.0005207745184363,heatup->feed->hold
88,train,B,2,summer,pulse_feed,0.8624657993465592,0.000451241120582,1801,45.00015466109031,1.0856227391548458e-12,56.22715466108889,0.9999999999821956,294.26,355.81501756549613,355.6493506233233,0.26877836337979,1.0335310102127886,85.95337716676629,94.68021518230724,2.0248502800707397,-6.5992258504444345,10.892100570914868,0.0030018238800823,0.2,0.950560131091409,2319.713456814016,1.432187701766452e-14,3.530509218307998e-14,2.704821007552748e-08,2.6544674599886242e-08,1.9438205614441344,0.0004054559949103,heatup->feed->hold
89,train,B,1,winter,none,0.820585018806785,0.0,1801,45.00062505523095,1.0052685924696377e-12,56.22762505523014,0.9999999999821974,277.26,355.8269755694764,355.50491473371994,0.1610041667114918,0.4405109362706752,96.68508287292818,100.0,2.021066601669617,-4.729736679937563,10.25130752586236,0.0029962146079841,0.2,0.8392355722079109,2319.8072638424032,7.674416657721395e-15,3.54230533794464e-14,1.6686616320370452e-14,1.668642245662428e-14,1.2637555946989139,0.0004024663300121,heatup->feed->hold
90,train,A,3,summer,pulse_feed,1.1254445549656436,0.001076951174678,1801,45.00116990434814,1.2692431074499149e-12,56.228169904346814,0.9999999999821928,294.26,355.7980014974527,355.1624898097509,0.3642335954758379,1.2196159652804197,76.90476190476191,91.07142857142857,2.12194743817084,-7.626978097138732,11.049890873266223,0.0031457696180668,0.2,0.9714078151196208,578.3090011268365,1.4765966227514582e-14,3.552713678800501e-14,2.96977310928611e-14,2.96977310928611e-14,1.9011371439567242,0.0004298522754731,heatup->feed->hold
91,train,A,1,winter,none,1.1621086140309165,0.0,1801,45.00011460345426,9.681262899440817e-13,56.227114603453664,0.999999999982198,277.26,355.80853953622454,355.44168625763194,0.19722470456454494,0.6040948182326699,91.0248635536689,99.87871437234688,1.7386322839473736,-5.792493703702576,10.909778423747635,0.0025775080557822,0.2,0.9374211354775256,578.2653268606745,1.4765966227514582e-14,3.552713678800501e-14,3.83926120330235e-08,3.839261200015015e-08,1.4000909924577698,0.0003728946292068,heatup->feed->hold
92,train,B,5,winter,none,1.099063697848615,0.001996938606922,1801,45.00031309977195,9.689251946263317e-13,56.22731309977026,0.999999999982198,277.26,355.8088362940821,355.4992926804269,0.24490158875740867,1.0237012311293596,83.17365269461078,94.73053892215569,2.1362272757034577,-6.765652382915143,11.886058487361204,0.0031669393597169,0.2266532799488637,1.0993388334382244,2319.745052678292,1.4876988529977098e-14,3.574918139293004e-14,0.0,0.0,1.8167330683834422,0.0004790976471338,heatup->feed->hold
93,train,A,2,winter,none,0.8487495652585452,0.0005918903868467,1801,45.00303161591078,9.185987155804026e-13,56.23003161591022,0.9999999999821996,277.26,355.81336494482053,355.51266124511665,0.11789982195287109,0.47049040216582794,95.26378896882494,99.40047961630695,2.273636651284582,-5.685950823907178,11.409736421817597,0.003370647628435,0.2148651945679876,1.045347899222801,578.3860549583218,8.881784197001252e-16,3.559652572704408e-14,0.0,0.0,1.0278831373308464,0.0004547357480496,heatup->feed->hold
94,train,A,3,winter,none,0.8721587869285146,0.0008781031329154,1801,45.00005781450133,1.1688730864434117e-12,56.22705781449989,0.999999999982194,277.26,355.8504192328647,355.5204683809706,0.18363615348963783,0.5218584801330337,94.32367149758454,100.0,2.1462718890218824,-6.14251542585984,11.24781977280323,0.0031818304163161,0.2045381807212619,0.9949026276435816,578.2629766825594,5.329070518200751e-15,3.552713678800501e-14,2.2337652789907423e-14,2.2337652789907423e-14,1.3944426570051434,0.00041373738769180006,heatup->feed->hold
95,train,A,2,winter,feed_temp,1.1337376011054898,0.0004256214597791,1801,45.00153892737442,8.398035249536422e-13,56.22853892737316,0.9999999999822006,277.26,355.79529212591376,355.4754651545502,0.2399494732698693,0.7053833077556646,87.24304715840387,98.42805320435308,2.262913447724935,-7.542213189855977,10.91625796103822,0.0033547505673865,0.2,0.9400676010687286,578.3242739267574,1.4876988529977098e-14,3.552713678800501e-14,0.0,0.0,1.958559217665936,0.0005111406863271,heatup->feed->hold
96,train,A,3,summer,none,0.8039583982803267,0.0010285500183932,1801,45.00069995891336,9.570186799030452e-13,56.22769995891199,0.999999999982198,294.26,355.85792327774146,355.502435307384,0.09656871779519556,0.293774401052576,99.46714031971581,100.0,1.883326262758824,-4.617398719420201,11.897872566134131,0.0027920156888528,0.2224769580281837,1.0819533016383227,578.2895518582507,2.275957200481571e-15,3.524958103184872e-14,5.4910224894816335e-14,4.026678577299547e-14,1.1672991977436098,0.0003785384386496,heatup->feed->hold
97,train,B,4,winter,none,0.9781972899919468,0.0015792290856481,1801,45.000063884414615,9.36506118483099e-13,56.22753343326973,0.9999999999821984,277.26,355.69946335870816,355.4872247594489,0.20694482543777257,0.779463478535079,85.78342407743497,98.79007864488808,2.0436581808276078,-6.945812849760515,11.68943295486232,0.0030297064382061,0.2201637479431684,1.068294549255086,2319.7889921631486,1.4654943925052066e-14,3.5638159090467525e-14,0.0,0.0,1.8379671125193155,0.000477527200055,heatup->feed->hold
98,train,A,5,winter,pulse_feed,1.1559257147995965,0.0023527545655414,1801,45.00017976360878,9.516189861050784e-13,56.22827626151544,0.9999999999821984,277.26,355.8027136370909,355.4001827473971,0.2806684889922762,0.8657482071415753,77.14113389626056,98.67310012062727,2.012534251820387,-5.876771455297811,11.584611068105628,0.0029835654695353,0.2205762081947393,1.0715065251981086,578.3134029139545,1.509903313490213e-14,3.552713678800501e-14,4.234760493289847e-08,3.9748620800188206e-08,1.9668873592389247,0.0003524574296514,heatup->feed->hold
99,train,A,1,winter,none,1.1096257541730317,0.0,1801,45.0006945970872,9.832692037779655e-13,56.22769459708626,0.9999999999821978,277.26,355.7488087910222,355.3657718061886,0.2189453761560004,0.7612800404009247,87.08708708708708,98.43843843843844,1.9644855890497397,-7.339020745622171,11.27941021195262,0.002912333722314,0.2065144711796087,1.0052121634879156,578.2893299552176,1.4210854715202004e-14,3.5360603334311236e-14,3.5671981132254306e-12,2.4234002964674522e-12,1.8760498379812347,0.0003641571979519,heatup->feed->hold
100,train,A,5,winter,none,0.9951976511511136,0.0018140952342032,1801,45.00045580593597,1.1161670895985893e-12,56.22745580593527,0.9999999999821954,277.26,355.799350820284,355.52945305399635,0.2894692537198437,0.8872197698599102,81.73543689320388,96.72330097087378,2.0194492318173216,-6.763255424959566,10.7441155119185,0.0029938168704855,0.2,0.9322582882359928,578.2794474729333,1.509903313490213e-14,3.552713678800501e-14,2.11563870914013e-14,2.115632006689301e-14,1.3695916159761552,0.0003840305882557,heatup->feed->hold
101,train,A,4,summer,none,1.088584244423556,0.0014898080168526,1801,45.000997854659154,1.1470265449303712e-12,56.22799785465708,0.999999999982195,294.26,355.8347718881372,355.51203095527086,0.16526933467973817,0.44430561250667305,96.89181111775254,100.0,1.93159660798228,-5.319361915241666,10.661674807040669,0.0028635760784864,0.2,0.899188515814021,578.3018805847994,6.217248937900877e-15,3.5416114485542494e-14,2.3370997579598984e-14,2.3370997579598984e-14,1.3496519631064743,0.000440741238332,heatup->feed->hold
102,train,B,4,summer,none,0.9076860789250992,0.0016413186307893,1801,45.00055711401999,9.188870667417501e-13,56.22755711401856,0.9999999999821988,294.26,355.8102075869378,355.51680661432124,0.25012909533335465,0.857005019748547,81.97604790419162,98.20359281437125,2.151614645001988,-6.658862381320966,10.878502332175126,0.0031897510080973,0.2,0.9488810859230064,2319.7937146781337,1.4314938123760612e-14,3.5638159090467525e-14,0.0,0.0,1.996750339405331,0.0004672405133851,heatup->feed->hold
103,train,A,1,summer,cooling_water,0.943893712325297,0.0,1801,45.000069371517526,1.0991238628854273e-12,56.22706937151642,0.9999999999821956,294.26,355.8193271890281,355.56063426513685,0.19108743528029534,0.49076752456857364,95.40023894862605,99.8805256869773,1.9654355482636008,-6.252634926896633,10.984127162712747,0.0029137420290325,0.2,0.9595076245323576,578.2634549624725,1.2323475573339238e-14,3.574918139293004e-14,2.2084534438474722e-14,2.2084534438474722e-14,1.5474140315140659,0.0005328163210036,heatup->feed->hold
104,train,B,1,summer,feed_temp,1.0325216955178314,0.0,1801,45.00047583933846,1.0469306593282606e-12,56.22778548978461,0.9999999999821968,294.26,355.8252603262418,355.4908178690393,0.15839749241080175,0.4241163520059955,99.46492271105826,100.0,1.931163582966276,-3.5252982671195063,11.827698959935592,0.0028629341224631,0.2252792909375004,1.094582186290274,2319.8392587157223,2.237793284010081e-16,3.556877015142845e-14,2.1433138029168302e-14,2.143307019741746e-14,1.086872829723589,0.0003982335413332,heatup->feed->hold
105,train,B,1,winter,none,0.942927989082114,0.0,1801,45.00061942355029,8.679441787469896e-13,56.22761942354904,0.9999999999821998,277.26,355.73022115408463,355.478773231134,0.20622224897109528,0.7028038450770282,87.95906080674293,99.51836243226971,2.214537077565851,-5.963216094831674,11.00811748567011,0.0032830329966582,0.2029944889488178,0.9863063725227704,2319.806140743118,1.4876988529977098e-14,3.5416114485542494e-14,0.0,0.0,1.9133560854417127,0.00044573057405559996,heatup->feed->hold
106,train,A,2,summer,pulse_feed,0.9422403656357494,0.0005603670950961,1801,45.00063804483607,1.0514084673513078e-12,56.227638044834826,0.9999999999821964,294.26,355.8555062562573,355.5628510305395,0.21160258957498912,0.5603782112980553,93.00947867298578,99.94075829383885,2.260027966175812,-6.673623113738707,11.712855177666718,0.0033504728647312,0.2180106608733881,1.060670402930889,578.2869895031683,1.2156942119645464e-14,3.552713678800501e-14,1.932566996732135e-14,1.9325633155696166e-14,1.664209629955792,0.0004759815599621,heatup->feed->hold
107,train,A,5,winter,pulse_feed,1.0077322674032096,0.0023785754965234,1801,45.00095098572481,9.786468567324794e-13,56.227950985723794,0.999999999982198,277.26,355.77497937839735,355.5071832198809,0.10557396327267066,0.4155130821421263,97.70669885334942,100.0,2.287080270324768,-5.2905794088802365,11.007469782669444,0.0033905776830503,0.2,0.9531562072085988,578.2999408525462,3.552713678800501e-15,3.544387006115812e-14,0.0,0.0,1.4524605839197307,0.0003892434233022,heatup->feed->hold
108,train,B,1,summer,cooling_water,1.053898559786835,0.0,1801,45.00005150571524,1.1235004333366316e-12,56.22757890019611,0.9999999999821952,294.26,355.85714967405426,355.4961359255533,0.09933325482328749,0.27255106881305835,99.81884057971014,100.0,1.8434928843650664,-3.982272731648216,10.624170397682988,0.0027329630331263,0.2,0.894025698787031,2319.7980593761577,2.3314683517128287e-15,3.4555691641458e-14,9.771734789381239e-12,6.3385517371327985e-12,1.3002859122855241,0.000447987471509,heatup->feed->hold
109,train,B,3,winter,none,1.150058013331109,0.0011624695979337,1801,45.00161691440165,9.7012576904516e-13,56.2286169144004,0.9999999999821982,277.26,355.7360354152812,355.4366827686946,0.16788936358400838,0.6312203463339185,91.82200841852075,99.81960312687913,2.146008264778628,-4.691755459603818,11.214271471190612,0.0031814395955445,0.2021778032978322,0.9814471989614256,2320.005072077397,1.554312234475219e-14,3.5638159090467525e-14,0.0,0.0,1.6213148709949436,0.0004603652676335,heatup->feed->hold
110,train,A,1,summer,cooling_water,1.1617236705728815,0.0,1801,45.00023119623124,1.1324217853550132e-12,56.22723119622975,0.999999999982195,294.26,355.8116516850948,355.5007500401961,0.07996226771594991,0.32404058644170824,98.68969624776652,100.0,2.145913227969479,-4.829173261973681,11.655372649775911,0.0031812987042569,0.2166832466181422,1.0547092400435285,578.270152006954,5.594483210025203e-17,3.5513259000197195e-14,2.6362141240844807e-14,2.6362141240844807e-14,1.7596163739263275,0.0004372644997681,heatup->feed->hold
111,train,A,5,winter,none,1.0085358618254554,0.0023113041179101,1801,45.000058631391454,1.186972207062555e-12,56.22705863139068,0.999999999982194,277.26,355.7437975256119,355.42015441859013,0.21385662625788424,0.7026269532310605,87.14981729598051,99.81729598051157,1.8247458233396636,-6.07092203185046,10.575407210650004,0.0027051706694038,0.2,0.8894193677256651,578.2630104890627,1.532107773982716e-14,3.530509218307998e-14,7.969187391632354e-09,8.530132220654028e-09,1.9681259631612207,0.0004283808023595,heatup->feed->hold
112,train,A,5,winter,none,0.9880454904554,0.0017374254971879,1801,45.00187027584707,9.250295894496058e-13,56.2288702758465,0.9999999999821992,277.26,355.7909536555902,355.5059271387592,0.1965744494897955,0.6285436623299461,90.18890920170628,100.0,2.0218865909564143,-5.808025949612148,10.242532114104067,0.002997430235355,0.2,0.8301030825930558,578.3379877320826,1.4876988529977098e-14,3.547162563677375e-14,0.0,0.0,1.6631948934021281,0.0003779185544682,heatup->feed->hold
113,train,A,5,summer,none,1.174248555126982,0.0020203810888798,1801,45.00021091563957,1.2301113714743085e-12,56.227210915638125,0.9999999999821932,294.26,355.81729394875754,355.49982842450515,0.13811697877476545,0.4547473906003887,97.79236276849642,100.0,2.047749144160284,-3.1927651547345235,11.222298068566056,0.0030357712576871,0.2024237991667687,0.9837458037045272,578.2693127005474,5.551115123125783e-17,3.542999227335031e-14,2.7352536487140462e-14,2.7352536487140462e-14,1.1047997017317641,0.0005564248017011,heatup->feed->hold
114,train,A,1,winter,none,0.8688194764189431,0.0,1801,45.00000006295472,1.1690876941068425e-12,56.22700006295384,0.999999999982194,277.26,355.80794532598856,355.41729548397586,0.21445063737121955,0.6741164239932032,90.19607843137256,99.01960784313727,1.7307447299129153,-5.650967225573116,10.637729812879916,0.0025658148218236,0.2,0.8971835709807024,578.2605866751576,1.532107773982716e-14,3.5638159090467525e-14,4.124486860000113e-08,3.5434812400286786e-08,1.1994989961944,0.0004448225840216,heatup->feed->hold
115,train,A,4,winter,none,0.9700327449113172,0.0013508295879792,1801,45.000418921635,1.238941492760262e-12,56.2288610039117,0.9999999999821936,277.26,355.8165993441904,355.5803489861192,0.24802166761121985,0.6439973119786941,88.49182313749243,99.75772259236825,2.0159090281844736,-6.580874716427455,11.364713063918666,0.002988568547728,0.207273931552395,1.0078178852547388,578.3376039833216,1.0880185641326534e-14,3.555489236362064e-14,2.4631124743750422e-14,2.46310976297182e-14,1.4819518663248843,0.0003991884527724,heatup->feed->hold
116,train,B,1,winter,none,0.9713392854506364,0.0,1801,45.00007604035884,9.867047088044457e-13,56.22707604035789,0.9999999999821976,277.26,355.8179894201524,355.55567792919214,0.22285884980404164,0.771658876986612,89.33734939759036,97.71084337349397,2.2427311265834016,-6.859337058408226,10.92503985998898,0.0033248304423509,0.2,0.9618857871232588,2319.697778378953,1.0366707492437399e-14,3.554795346971673e-14,0.0,0.0,1.2794478520237433,0.0005676276723736,heatup->feed->hold
117,train,A,3,summer,none,1.129021120600012,0.0010416822964913,1801,45.001621012194434,8.967149604623709e-13,56.228621012194125,0.9999999999821996,294.26,355.79601051598274,355.4996185532692,0.0832924417292287,0.30934779573223636,99.46140035906643,100.0,2.105590059488112,-4.397264251604397,10.751706435650618,0.0031215199387554,0.2,0.9145350041721776,578.3276712203613,1.1102230246251565e-15,3.539529780383077e-14,0.0,0.0,1.6012609361938885,0.0004626635464288,heatup->feed->hold
118,train,A,1,winter,none,1.058796565249409,0.0,1801,45.00034008621008,1.2505091242937824e-12,56.22938602829516,0.9999999999821936,277.26,355.81829153036165,355.61157736286594,0.37976140303865075,1.1466899458957187,73.1306990881459,89.66565349544074,1.9201019131953536,-6.850537513901256,11.021508820664002,0.0028465352880412,0.2,0.9687635524895564,578.359334088256,1.176836406102666e-14,3.597122599785507e-14,5.450200431759285e-10,3.5709425975333185e-10,1.5167666656951369,0.0003352009977339,heatup->feed->hold
119,train,A,3,summer,none,1.0288189306087945,0.001199115825212,1801,45.00000000000264,1.2241660621998253e-12,56.22700000000107,0.9999999999821932,294.26,355.81547935235835,355.7760081594719,0.21088612421308572,0.5213454199753241,94.16365824308063,100.0,1.870632593903348,-5.621964594873379,11.686100591691174,0.0027731974292159,0.2217576178002008,1.0783003533010735,578.2605840699011,1.50712775592865e-14,3.552713678800501e-14,5.0684285710827357e-11,1.922442889718985e-10,1.3900955598099856,0.0005244803326744,heatup->feed->hold
120,train,A,5,winter,none,0.9335878678518056,0.0020297620807525,1801,45.00000774662088,1.0073009644159659e-12,56.22727717740162,0.9999999999821972,277.26,355.8277010364719,355.5171383298371,0.19035262207067047,0.5330854265437011,93.8036809815951,100.0,2.0025045709988305,-6.485970344424649,10.861054932599286,0.0029686965502399,0.2,0.9257850103370252,578.2720549276621,7.327471962526033e-15,3.552713678800501e-14,1.987808467373672e-14,1.987808467373672e-14,1.5629633291200236,0.0005327154853547,heatup->feed->hold
121,train,B,4,winter,none,0.8757867524244773,0.0014267913563574,1801,45.00000289638072,9.715950187721466e-13,56.22700289638008,0.9999999999821976,277.26,355.8759050278253,355.51505593999553,0.21805779097497133,0.6833427006748726,89.11729141475212,98.73035066505442,2.1412785971867216,-6.407679953114944,11.604765436540037,0.0031744279022544,0.2104462610777262,1.0213324753270514,2319.683192183041,9.325873406851315e-15,3.552713678800501e-14,0.0,0.0,1.3558611860567424,0.0005883988072828,heatup->feed->hold
122,train,A,3,winter,none,0.91480265457927,0.0010053618320199,1801,45.000142946052215,1.1173182150094082e-12,56.22749083666045,0.9999999999821954,277.26,355.8141580558513,355.7293590226877,0.1862801098842918,0.6003094099800591,91.0030395136778,99.93920972644376,1.9805988364197784,-5.410133565225966,11.01744856497298,0.0029362214789631,0.2,0.9574380829528124,578.2808972281172,1.4876988529977098e-14,3.547162563677375e-14,2.2045358873164013e-14,2.2045358873164013e-14,1.641042551398833,0.0004848542286752,heatup->feed->hold
123,train,A,3,winter,none,1.1834898363966668,0.0011934433141794,1801,45.00006598336885,8.863268217532707e-13,56.22727985531838,0.9999999999821994,277.26,355.7409878535271,355.43214905880865,0.18131510286970123,0.620137991628158,91.21212121212122,99.93939393939394,1.7264570462246849,-5.0284282803613385,11.221025885735218,0.0025594583660341,0.202256832750205,0.9835695772196726,578.2721657528036,1.4210854715202004e-14,3.552713678800501e-14,5.123249212383638e-08,5.182019990022935e-08,1.8525036820794654,0.000410272380509,heatup->feed->hold
124,train,A,4,summer,none,1.1414003715202234,0.0017689620869928,1801,45.00031166953103,1.0193789141510572e-12,56.22731166952955,0.999999999982197,294.26,355.7882003422502,355.50130829610515,0.09974373059764985,0.3740486698104802,98.1547619047619,100.0,1.868772320018444,-5.328028589253538,11.135246590098324,0.0027704395884876,0.2,0.9671740554055256,578.2734823797512,2.4424906541753444e-15,3.5083047578154947e-14,2.1349016502802588e-14,2.134882191018609e-14,1.5186121329880748,0.0003591666897605,heatup->feed->hold
125,train,A,2,summer,none,0.8492974894561247,0.0004569449199882,1801,44.99999999999997,8.808575490827926e-13,56.22699999999965,0.9999999999821994,294.26,355.8240530935853,355.4757422287613,0.31492434185504653,0.9707051999769192,79.23399162178336,95.51166965888689,1.8433418857945465,-5.966497671778248,11.706934447997597,0.0027327391789879,0.2180364541356115,1.0608882349752484,578.2605840698754,1.4530043834781736e-14,3.552713678800501e-14,2.6872578905156728e-08,2.8369730599876047e-08,1.8869523099335268,0.0005310022823153,heatup->feed->hold
126,train,B,5,summer,none,0.9958001632944682,0.0021773267250486,1801,45.0023377882291,1.1872665489137589e-12,56.22933778822733,0.9999999999821948,294.26,355.7831850465682,355.54319743595136,0.18324135812193137,0.5089605100981884,94.71496437054631,99.8812351543943,1.999998220036056,-5.473858300669686,11.274048039034447,0.0029649809055594,0.2079323451430655,1.0085353417257366,2320.1488453203683,1.509903313490213e-14,3.5416114485542494e-14,2.4795504879430033e-14,2.4795504879430033e-14,1.6275765350518938,0.0004194570337024,heatup->feed->hold
127,train,B,5,summer,none,1.0696889878218057,0.002181993699915,1801,45.00064246357167,1.127547844425112e-12,56.22764246357044,0.9999999999821952,294.26,355.8444211352,355.48868382688414,0.10497444478855827,0.33220574975342737,99.22155688622755,100.0,1.937242149342124,-3.998559652275644,10.622700619805372,0.0028719455471019,0.2,0.8666301418941084,2319.810735507345,3.3029134982598407e-15,3.5416114485542494e-14,2.2439129110244753e-14,2.2439074851516062e-14,1.4275678110765142,0.0003797577526567,heatup->feed->hold
128,train,A,3,winter,none,1.116751756195824,0.000963277425076,1801,45.00067655677075,8.933872423591346e-13,56.22767655677052,0.9999999999821994,277.26,355.81377718908993,355.5954367098118,0.2124923033964734,0.5531737269971586,93.55809753160746,99.69897652016857,1.95256398525129,-6.926193204879221,11.248589530402676,0.0028946600427718,0.2069861544609098,1.006731208303904,578.2885833441754,1.2434497875801753e-14,3.552713678800501e-14,0.0,0.0,1.395138914773426,0.0003864674161194,heatup->feed->hold
129,train,A,2,winter,pulse_feed,1.1623122213865185,0.0005537928445527,1801,45.00016100058284,1.2125734166397824e-12,56.23484297707967,0.999999999982196,277.26,355.81371818926414,355.54863625262493,0.2892837117652712,0.8083827317606046,81.4207650273224,99.08925318761385,2.1966865278081795,-6.986407325211745,11.613721377464786,0.0032565697035137,0.2190158189027472,1.0655624232212884,578.585225093318,9.769962616701378e-15,3.552713678800501e-14,2.8980929363344003e-14,2.8980732522122295e-14,1.898200729544456,0.0004109771221224,heatup->feed->hold
130,train,A,1,summer,none,0.8530699109971902,0.0,1801,45.00058803159381,8.874628642716816e-13,56.2275880315925,0.9999999999821994,294.26,355.8100225179815,355.5165466347211,0.18972632952246243,0.5713136992678812,92.76315789473685,99.88038277511961,2.147731618842975,-4.514394556405485,10.70876556268848,0.0031839944537654,0.2,0.9021510251239152,578.2849196779798,2.831068712794149e-15,3.5436931167254215e-14,0.0,0.0,1.9406716706685714,0.0005447001933005,heatup->feed->hold
131,train,B,4,summer,none,1.1925695645461332,0.0016776502940801,1801,45.00401736927846,1.0511329562362157e-12,56.231017369277005,0.9999999999821976,294.26,355.79295854411384,355.4991437474717,0.11646356087713564,0.46318848527244244,95.78384798099762,99.10926365795724,2.3545984188889437,-6.373562059301581,11.267715875577638,0.0034906727827689,0.2065538319709836,1.0022590892569931,2320.4838524526917,4.440892098500626e-16,3.5436931167254215e-14,2.56839177573141e-14,2.56839177573141e-14,1.4463083976427455,0.0005043058019298,heatup->feed->hold
